user_id,pharmacy_name,owner_name,phone,email,state,city,registration_date,account_status,pharmacy_licence_number
5581,Ogunleye Medplus,Gabriel Ogunleye,07799178824,gabrielogunleye@gmail.com,Lagos,Ikorodu,8/13/2024,Inactive,PCN/60106/2022
5582,Ojo Pharmacy,Sarah Ojo,08486153801,sarahojo@hotmail.com,Enugu,Enugu,6/21/2022,Suspended,PCN/89844/2019
5583,Adetokunbo Medstore,Mark Adetokunbo,07801218301,markadetokunbo@yahoo.com,Kaduna,Zaria,11/28/2022,Active,PCN/86750/2022
5584,Nnamani Chemist,Nathaniel Nnamani,08033156892,nathanielnnamani@hotmail.com,Enugu,Oji River,10/26/2022,Active,PCN/76630/2022
5585,Oyekan Chemist,Agnes Oyekan,07781303847,agnesoyekan@gmail.com,Lagos,Ikeja,5/29/2022,Suspended,PCN/64156/2024
5586,Eze Medicare,Deborah Eze,07693206634,deboraheze@hotmail.com,Kaduna,Kaduna,10/2/2023,Active,PCN/96365/2020
5587,Uche Medplus,Grace Uche,08698948310,graceuche@gmail.com,Ogun,Ota,6/21/2024,Active,PCN/19163/2024
5588,Obi Healthcare,Emmanuel Obi,08065319061,emmanuelobi@gmail.com,Ogun,Abeokuta,9/7/2023,Active,PCN/63735/2023
5589,Balogun Medplus,Mary Balogun,08089642805,,Kaduna,Kafanchan,10/29/2024,Inactive,
5590,Obasanjo Chemist,Ruth Obasanjo,07777990967,ruthobasanjo@hotmail.com,Delta,Asaba,8/19/2023,Inactive,PCN/94667/2022
5591,Nnamani Pharmaceuticals,Charity Nnamani,08075518730,charitynnamani@yahoo.com,Abuja,Kubwa,5/18/2023,Active,PCN/42723/2018
5592,Abiola Chemist,Philip Abiola,08366143744,philipabiola@yahoo.com,Anambra,Awka,11/7/2022,Active,PCN/45621/2023
5593,Ogunleye Chemist,Patience Ogunleye,08781248580,patienceogunleye@gmail.com,Anambra,Nnewi,1/18/2023,Active,PCN/60215/2024
5594,Uche Drugstore,Angela Uche,07562011941,angelauche@hotmail.com,Rivers,Bonny,12/28/2023,Active,PCN/68064/2020
5595,Oshodi Medicare,Faith Oshodi,08067357691,faithoshodi@gmail.com,Enugu,Enugu,3/3/2022,Active,PCN/92250/2022
5596,Okafor Drugs,James Okafor,07208422351,jamesokafor@yahoo.com,Oyo,Ibadan,2/18/2022,Active,PCN/20484/2024
5597,Adetokunbo Pharmaceuticals,Andrew Adetokunbo,09053727613,andrewadetokunbo@yahoo.com,Ogun,Ijebu-Ode,2/9/2024,Pending,PCN/14391/2020
5598,Ibrahim Chemist,Juliet Ibrahim,07381476305,julietibrahim@gmail.com,Anambra,Ekwulobia,7/2/2024,Active,PCN/50199/2022
5599,Nnamani Medstore,Esther Nnamani,07236002794,esthernnamani@gmail.com,Enugu,Agbani,10/8/2022,Active,
5600,Eze Pharmaceuticals,Esther Eze,07419671743,esthereze@gmail.com,Enugu,Oji River,11/1/2024,Inactive,PCN/26103/2021
5601,Ekwueme Pharmacy,Mary Ekwueme,08889039831,maryekwueme@yahoo.com,Ogun,Abeokuta,5/17/2022,Active,
5602,Obasanjo Medstore,Peter Obasanjo,08451566455,peterobasanjo@hotmail.com,Abuja,Kubwa,8/12/2024,Active,PCN/58216/2024
5603,Akinwale Pharmacare,Blessing Akinwale,08534741210,blessingakinwale@gmail.com,Rivers,Port Harcourt,10/4/2023,Active,PCN/92963/2018
5604,Uche Pharmaceuticals,Charity Uche,07082859314,charityuche@yahoo.com,Kano,Tarauni,8/16/2022,Pending,PCN/20600/2023
5605,Oshodi Chemist,Elizabeth Oshodi,07157348267,,Delta,Ughelli,2/5/2023,Pending,PCN/49772/2019
5606,Balogun Drugs,Nathaniel Balogun,07822556737,,Lagos,Ajah,2/20/2022,Active,PCN/55398/2020
5607,Adeyemi Medstore,Philip Adeyemi,08289557904,philipadeyemi@hotmail.com,Ogun,Abeokuta,12/25/2022,Active,PCN/16940/2022
5608,Olawale Chemist,Mary Olawale,07855985719,maryolawale@yahoo.com,Ogun,Ota,2/16/2023,Active,PCN/17538/2018
5609,Okafor Healthcare,Victoria Okafor,07505280615,victoriaokafor@hotmail.com,Kaduna,Kafanchan,2/2/2023,Active,PCN/69842/2021
5610,Okafor Pharmaceuticals,Peter Okafor,07726352637,peterokafor@gmail.com,Anambra,Onitsha,12/17/2023,Active,PCN/61294/2019
5611,Abiola Medicare,John Abiola,07642750772,johnabiola@gmail.com,Oyo,Saki,6/22/2023,Active,PCN/71729/2023
5612,Ibrahim Drugs,Angela Ibrahim,08093236368,angelaibrahim@yahoo.com,Enugu,Nsukka,9/27/2023,Active,PCN/95767/2023
5613,Akinwale Medicare,David Akinwale,07261151753,davidakinwale@hotmail.com,Anambra,Onitsha,11/19/2024,Active,PCN/30032/2022
5614,Obi Medplus,Simon Obi,08958125196,simonobi@yahoo.com,Rivers,Bonny,5/9/2023,Pending,PCN/92216/2024
5615,Oyekan Medstore,Ruth Oyekan,08258740666,ruthoyekan@yahoo.com,Lagos,Ikorodu,8/27/2023,Active,PCN/60651/2019
5616,Ibrahim Pharmacare,Emmanuel Ibrahim,09096945599,emmanuelibrahim@yahoo.com,Anambra,Awka,4/19/2023,Active,PCN/24262/2020
5617,Ojo Pharmaceuticals,Grace Ojo,07785528167,graceojo@hotmail.com,Kano,Nassarawa,2/28/2024,Active,PCN/16264/2024
5618,Eze Drugstore,Hope Eze,08222195784,hope.eze@yahoo.com,Oyo,Iseyin,12/20/2024,Inactive,PCN/79232/2018
5619,Adetokunbo Pharmacy,Peter Adetokunbo,07718258513,peteradetokunbo@hotmail.com,Kano,Fagge,5/15/2022,Active,PCN/69435/2022
5620,Abiola Healthcare,Benjamin Abiola,07217759795,benjaminabiola@yahoo.com,Kano,Gwale,3/20/2023,Active,PCN/77032/2018
5621,Adeyemi Pharmaceuticals,Cornelius Adeyemi,07869777631,corneliusadeyemi@yahoo.com,Lagos,Surulere,10/4/2023,Active,PCN/88223/2021
5622,Balogun Pharmaceuticals,Esther Balogun,07653290947,estherbalogun@yahoo.com,Kaduna,Zaria,9/24/2022,Suspended,PCN/89561/2020
5623,Okafor Pharmacy,Emmanuel Okafor,08042638386,emmanuelokafor@yahoo.com,Rivers,Obio,7/4/2024,Inactive,PCN/30234/2024
5624,Chukwu Chemist,Paul Chukwu,08504245911,paulchukwu@gmail.com,Abuja,Asokoro,8/23/2022,Active,PCN/64109/2024
5625,Adeyemi Drugstore,Grace Adeyemi,08668527144,graceadeyemi@hotmail.com,Ogun,Ijebu-Ode,3/7/2024,Active,PCN/93530/2018
5626,Ojo Medplus,Joseph Ojo,07844303378,josephojo@yahoo.com,Abuja,Kubwa,8/14/2023,Active,PCN/31993/2019
5627,Uche Pharmacy,Esther Uche,07857440089,estheruche@hotmail.com,Enugu,Agbani,12/7/2022,Active,PCN/75236/2024
5628,Ibrahim Pharmacare,Philip Ibrahim,08442493954,philipibrahim@hotmail.com,Abuja,Maitama,8/25/2024,Suspended,PCN/98590/2022
5629,Oshodi Pharmacy,Samuel Oshodi,08628296388,samueloshodi@gmail.com,Rivers,Bonny,4/27/2022,Pending,PCN/31872/2018
5630,Okafor Chemist,Joseph Okafor,07165495068,josephokafor@hotmail.com,Enugu,Awgu,10/18/2023,Active,PCN/11648/2020
5631,Eze Pharmacare,Faith Eze,08031462280,faitheze@yahoo.com,Oyo,Saki,5/11/2023,Active,PCN/96640/2018
5632,Ibrahim Pharmaceuticals,Samuel Ibrahim,07911391097,samuelibrahim@yahoo.com,Rivers,Port Harcourt,9/26/2022,Active,PCN/19902/2021
5633,Ekwueme Drugs,Joseph Ekwueme,07236124380,josephekwueme@gmail.com,Lagos,Surulere,3/25/2022,Pending,PCN/33076/2023
5634,Balogun Pharmaceuticals,Esther Balogun,08057044644,estherbalogun@yahoo.com,Ogun,Abeokuta,1/7/2023,Active,PCN/31778/2022
5635,Chukwu Pharmacy,Mary Chukwu,08639428680,marychukwu@gmail.com,Delta,Asaba,11/25/2024,Active,PCN/54445/2018
5636,Adetokunbo Pharmacare,Mary Adetokunbo,08798972211,maryadetokunbo@gmail.com,Lagos,Ikeja,6/8/2022,Active,PCN/60468/2024
5637,Abiola Chemist,Stephen Abiola,07521531333,stephenabiola@yahoo.com,Anambra,Nnewi,8/23/2022,Active,PCN/85838/2023
5638,Oshodi Medplus,Grace Oshodi,08749061998,grace.oshodi@yahoo.com,Kaduna,Kafanchan,10/24/2024,Active,PCN/92699/2021
5639,Ogunleye Medicare,Deborah Ogunleye,07664704696,deborahogunleye@yahoo.com,Kano,Tarauni,10/3/2023,Active,PCN/89644/2022
5640,Obi Drugs,John Obi,07692972202,johnobi@gmail.com,Delta,Warri,12/11/2024,Active,
5641,Ogunleye Drugs,Michael Ogunleye,08493798092,michaelogunleye@yahoo.com,Abuja,Kubwa,12/27/2024,Inactive,PCN/78279/2024
5642,Uche Pharmacare,Philip Uche,08028721536,philip.uche@yahoo.com,Anambra,Onitsha,6/19/2022,Active,PCN/80634/2024
5643,Abiola Medstore,Samuel Abiola,07201397514,samuelabiola@gmail.com,Delta,Agbor,11/28/2024,Active,PCN/53678/2024
5644,Akinwale Chemist,Philip Akinwale,08478697462,philipakinwale@hotmail.com,Ogun,Ota,5/5/2024,Pending,PCN/32369/2021
5645,Obasanjo Pharmaceuticals,Daniel Obasanjo,08462490106,danielobasanjo@hotmail.com,Enugu,Oji River,2/2/2024,Pending,PCN/48265/2023
5646,Abiola Pharmaceuticals,Cornelius Abiola,08024759767,corneliusabiola@gmail.com,Lagos,Yaba,1/18/2022,Active,PCN/90983/2021
5647,Chukwu Medplus,John Chukwu,07717359505,johnchukwu@hotmail.com,Delta,Warri,10/17/2023,Active,PCN/66865/2019
5648,Nnamani Medplus,Blessing Nnamani,08803020494,blessing.nnamani@yahoo.com,Abuja,Asokoro,3/8/2022,Active,
5649,Olawale Pharmaceuticals,Angela Olawale,07453251282,angelaolawale@gmail.com,Kaduna,Kaduna,11/1/2023,Inactive,
5650,Adeyemi Healthcare,Benjamin Adeyemi,08071842608,benjaminadeyemi@hotmail.com,Oyo,Oyo,1/5/2022,Active,PCN/82389/2018
5651,Obasanjo Pharmacy,David Obasanjo,08231000243,davidobasanjo@yahoo.com,Kaduna,Kafanchan,5/31/2024,Active,PCN/24353/2020
5652,Eze Pharmacare,Michael Eze,07086965079,michaeleze@hotmail.com,Ogun,Ota,1/6/2022,Active,PCN/41856/2019
5653,Adeyemi Healthcare,Deborah Adeyemi,08659601844,deborahadeyemi@yahoo.com,Kaduna,Kagoro,11/28/2024,Active,PCN/43843/2018
5654,Nnamani Pharmacy,Samuel Nnamani,09026272820,samuel.nnamani@yahoo.com,Kano,Tarauni,6/24/2022,Active,
5655,Oyekan Chemist,Gloria Oyekan,08154533578,gloriaoyekan@gmail.com,Anambra,Awka,11/11/2022,Inactive,PCN/43708/2018
5656,Adeyemi Healthcare,Sarah Adeyemi,08096466389,sarahadeyemi@hotmail.com,Anambra,Nnewi,11/23/2024,Active,PCN/11158/2018
5657,Ogunleye Medicare,Emmanuel Ogunleye,07374366399,emmanuelogunleye@yahoo.com,Lagos,Victoria Island,7/24/2024,Active,PCN/56417/2018
5658,Nnamani Medicare,Paul Nnamani,07039552183,paulnnamani@yahoo.com,Kano,Fagge,2/26/2024,Active,PCN/40770/2023
5659,Okafor Medstore,Patience Okafor,08779273040,patienceokafor@yahoo.com,Delta,Sapele,1/23/2024,Active,PCN/51095/2022
5660,Obi Healthcare,Michael Obi,08022482772,michaelobi@gmail.com,Delta,Ughelli,1/2/2022,Active,PCN/75338/2018
5661,Okafor Healthcare,Emmanuel Okafor,08362630050,emmanuelokafor@gmail.com,Ogun,Ijebu-Ode,9/3/2023,Active,PCN/28421/2019
5662,Obi Medstore,Peace Obi,08023107991,peaceobi@hotmail.com,Lagos,Ajah,3/31/2023,Active,PCN/68892/2019
5663,Chukwu Medstore,Deborah Chukwu,07121595892,deborahchukwu@hotmail.com,Kaduna,Kaduna,12/20/2022,Active,PCN/11900/2018
5664,Obi Medicare,Andrew Obi,08011301938,andrewobi@gmail.com,Anambra,Onitsha,3/3/2022,Active,PCN/17060/2018
5665,Obi Medstore,Joseph Obi,07351291707,josephobi@hotmail.com,Abuja,Kubwa,11/4/2024,Active,PCN/70611/2023
5666,Obi Healthcare,Emmanuel Obi,08276162388,emmanuelobi@yahoo.com,Abuja,Kubwa,6/16/2024,Active,PCN/42454/2021
5667,Oshodi Medstore,Mary Oshodi,08019416093,maryoshodi@gmail.com,Lagos,Lekki,1/27/2022,Inactive,PCN/32414/2019
5668,Nnamani Pharmaceuticals,Stephen Nnamani,07576177784,stephennnamani@gmail.com,Oyo,Iseyin,3/3/2023,Suspended,PCN/18241/2018
5669,Balogun Drugs,Mark Balogun,07425716272,markbalogun@gmail.com,Kano,Tarauni,6/13/2022,Active,PCN/96234/2022
5670,Balogun Medplus,Peter Balogun,08476073727,peterbalogun@gmail.com,Lagos,Lekki,12/20/2024,Active,PCN/65104/2024
5671,Ojo Drugs,Andrew Ojo,08098054194,,Oyo,Iseyin,6/26/2022,Active,PCN/41472/2019
5672,Balogun Healthcare,Agnes Balogun,08713814480,agnesbalogun@hotmail.com,Delta,Asaba,4/12/2022,Active,PCN/39019/2019
5673,Obi Healthcare,Angela Obi,08045789971,angela.obi@yahoo.com,Abuja,Kubwa,2/22/2024,Active,PCN/72869/2022
5674,Okafor Pharmaceuticals,Simon Okafor,09005962390,simonokafor@yahoo.com,Kaduna,Zaria,12/24/2022,Active,PCN/88439/2022
5675,Eze Medplus,Mary Eze,08048681969,maryeze@gmail.com,Abuja,Kubwa,11/5/2024,Suspended,PCN/90568/2024
5676,Balogun Healthcare,Nathaniel Balogun,09076350174,nathanielbalogun@yahoo.com,Ogun,Ijebu-Ode,6/22/2024,Active,PCN/52933/2019
5677,Balogun Medplus,Simon Balogun,08017493557,simonbalogun@gmail.com,Oyo,Ogbomoso,10/23/2024,Active,PCN/59219/2023
5678,Chukwu Chemist,Patience Chukwu,07993381598,patiencechukwu@hotmail.com,Kaduna,Kagoro,7/20/2024,Active,PCN/74427/2021
5679,Obi Medicare,Hope Obi,09076110341,hopeobi@yahoo.com,Rivers,Bonny,9/2/2022,Active,PCN/90782/2018
5680,Balogun Medplus,Comfort Balogun,08016171976,comfortbalogun@gmail.com,Oyo,Ogbomoso,6/23/2022,Active,PCN/24049/2022
5681,Okonkwo Medstore,Simon Okonkwo,08085709972,simonokonkwo@yahoo.com,Anambra,Nnewi,7/3/2023,Active,PCN/30918/2019
5682,Eze Drugs,Benjamin Eze,07142882140,,Kano,Kumbotso,3/8/2023,Active,PCN/80352/2022
5683,Okafor Healthcare,Philip Okafor,07077473576,philipokafor@gmail.com,Lagos,Yaba,11/23/2022,Inactive,PCN/35480/2020
5684,Eze Medplus,Emmanuel Eze,08021202431,emmanueleze@hotmail.com,Kano,Nassarawa,10/10/2023,Active,PCN/84449/2022
5685,Akinwale Drugs,Joshua Akinwale,07024350392,joshuaakinwale@gmail.com,Abuja,Garki,12/18/2023,Active,PCN/26004/2024
5686,Abiola Pharmaceuticals,Ruth Abiola,07219895196,ruthabiola@yahoo.com,Rivers,Eleme,7/10/2024,Pending,PCN/93647/2020
5687,Nnamani Healthcare,Samuel Nnamani,09015048523,samuelnnamani@gmail.com,Delta,Agbor,6/25/2022,Inactive,PCN/54463/2021
5688,Okonkwo Medicare,Victoria Okonkwo,07979853498,victoriaokonkwo@hotmail.com,Kaduna,Kafanchan,8/20/2023,Pending,PCN/34088/2023
5689,Adetokunbo Drugstore,Michael Adetokunbo,08236666147,michaeladetokunbo@yahoo.com,Delta,Ughelli,2/8/2023,Active,PCN/46748/2018
5690,Ogunleye Drugstore,Philip Ogunleye,07205364086,philipogunleye@gmail.com,Abuja,Garki,5/23/2024,Active,PCN/87202/2018
5691,Ekwueme Chemist,David Ekwueme,07885079070,davidekwueme@hotmail.com,Anambra,Ekwulobia,5/18/2023,Pending,PCN/78890/2024
5692,Okafor Medstore,Comfort Okafor,08727533297,comfortokafor@gmail.com,Enugu,Nsukka,9/21/2024,Active,
5693,Adetokunbo Medplus,Angela Adetokunbo,07457658581,angela.adetokunbo@yahoo.com,Delta,Sapele,9/5/2024,Active,PCN/71424/2023
5694,Nnamani Chemist,John Nnamani,08027701718,johnnnamani@yahoo.com,Abuja,Asokoro,1/20/2022,Pending,PCN/46550/2020
5695,Obi Pharmacare,Mark Obi,08092867551,markobi@yahoo.com,Ogun,Ijebu-Ode,4/20/2023,Active,PCN/58495/2018
5696,Balogun Healthcare,Mark Balogun,07647271466,markbalogun@yahoo.com,Abuja,Asokoro,9/3/2023,Suspended,PCN/59680/2023
5697,Chukwu Pharmacy,Hope Chukwu,08189634522,hopechukwu@gmail.com,Abuja,Maitama,10/6/2024,Active,PCN/87323/2023
5698,Oyekan Medplus,Philip Oyekan,08245205840,philipoyekan@gmail.com,Anambra,Awka,6/11/2022,Active,PCN/92027/2024
5699,Adetokunbo Pharmacy,Juliet Adetokunbo,08847916240,julietadetokunbo@gmail.com,Enugu,Enugu,5/15/2022,Active,
5700,Oyekan Drugstore,Stephen Oyekan,08058244893,stephenoyekan@gmail.com,Ogun,Ota,1/6/2024,Inactive,PCN/15534/2020
5701,Adeyemi Drugstore,Charity Adeyemi,08015010670,charityadeyemi@yahoo.com,Abuja,Garki,9/18/2022,Active,PCN/28647/2021
5702,Adetokunbo Medplus,Simon Adetokunbo,07163785006,,Anambra,Awka,5/29/2022,Inactive,PCN/65391/2022
5703,Obi Medicare,Faith Obi,07866032173,,Lagos,Victoria Island,3/13/2023,Pending,PCN/97605/2019
5704,Akinwale Medstore,Joy Akinwale,08545322724,joy.akinwale@yahoo.com,Delta,Warri,12/30/2022,Active,PCN/79994/2019
5705,Eze Chemist,Charity Eze,08323688657,charityeze@yahoo.com,Rivers,Bonny,4/14/2024,Suspended,PCN/61745/2019
5706,Akinwale Medicare,Ruth Akinwale,08077287474,ruthakinwale@hotmail.com,Lagos,Ikeja,2/17/2022,Active,PCN/46610/2018
5707,Ekwueme Drugstore,Esther Ekwueme,07652479815,estherekwueme@hotmail.com,Anambra,Aguata,6/10/2023,Active,PCN/24140/2022
5708,Nnamani Medstore,Paul Nnamani,07277652555,,Enugu,Awgu,5/9/2023,Active,PCN/15184/2020
5709,Oshodi Pharmacare,Gloria Oshodi,07527987181,gloriaoshodi@hotmail.com,Abuja,Maitama,5/6/2024,Suspended,PCN/68824/2023
5710,Okafor Medplus,Juliet Okafor,07386972838,julietokafor@yahoo.com,Kano,Fagge,8/26/2024,Active,PCN/40179/2018
5711,Abiola Medplus,Comfort Abiola,08797903202,comfortabiola@yahoo.com,Lagos,Ikorodu,7/2/2023,Active,PCN/89981/2020
5712,Obasanjo Pharmaceuticals,Paul Obasanjo,08212561674,paulobasanjo@gmail.com,Ogun,Ilaro,5/31/2024,Inactive,PCN/55249/2018
5713,Ekwueme Chemist,Michael Ekwueme,07032489031,,Enugu,Awgu,10/4/2022,Active,PCN/49037/2020
5714,Eze Drugs,Sarah Eze,07602690076,saraheze@gmail.com,Anambra,Ekwulobia,12/10/2023,Active,PCN/66722/2021
5715,Oyekan Chemist,Michael Oyekan,08117245929,,Abuja,Wuse,10/8/2024,Active,PCN/71725/2024
5716,Ojo Medstore,Grace Ojo,07106606175,graceojo@gmail.com,Kano,Kumbotso,9/2/2024,Suspended,
5717,Oshodi Drugs,Peter Oshodi,07532884392,peteroshodi@yahoo.com,Ogun,Ijebu-Ode,1/23/2022,Active,PCN/27895/2021
5718,Okonkwo Pharmacare,Agnes Okonkwo,08785662584,agnesokonkwo@gmail.com,Rivers,Obio,2/17/2024,Active,PCN/95217/2018
5719,Ekwueme Medicare,Esther Ekwueme,07713023512,estherekwueme@gmail.com,Kaduna,Kafanchan,11/28/2022,Active,PCN/14416/2019
5720,Obi Drugs,Blessing Obi,07022363428,blessingobi@gmail.com,Ogun,Sagamu,5/20/2024,Inactive,PCN/43581/2024
5721,Uche Drugstore,David Uche,07872673671,daviduche@hotmail.com,Kano,Fagge,1/26/2022,Pending,PCN/33938/2024
5722,Obi Drugs,David Obi,07095339154,davidobi@hotmail.com,Abuja,Asokoro,10/19/2022,Active,PCN/69660/2023
5723,Adetokunbo Pharmacy,Gabriel Adetokunbo,08221852185,gabrieladetokunbo@hotmail.com,Anambra,Ekwulobia,5/5/2023,Active,PCN/92199/2018
5724,Eze Medstore,Comfort Eze,07727222500,comforteze@gmail.com,Kano,Fagge,6/4/2024,Active,PCN/43807/2019
5725,Chukwu Pharmacy,Charity Chukwu,07237768620,charitychukwu@yahoo.com,Anambra,Nnewi,7/5/2023,Pending,PCN/77980/2020
5726,Oshodi Medicare,Philip Oshodi,08076752626,,Oyo,Oyo,3/15/2023,Active,PCN/23020/2023
5727,Nnamani Medstore,Paul Nnamani,08358211741,paulnnamani@hotmail.com,Kano,Kumbotso,11/10/2023,Active,PCN/87186/2022
5728,Okafor Medicare,Joshua Okafor,07951164467,joshuaokafor@hotmail.com,Ogun,Sagamu,12/13/2023,Inactive,PCN/61540/2022
5729,Balogun Drugs,Michael Balogun,08254443527,michaelbalogun@gmail.com,Oyo,Ogbomoso,2/24/2022,Active,PCN/36278/2019
5730,Eze Medstore,John Eze,07822490268,johneze@hotmail.com,Lagos,Ikorodu,5/8/2024,Suspended,PCN/28104/2024
5731,Ibrahim Pharmacy,Gabriel Ibrahim,07634845622,gabrielibrahim@hotmail.com,Enugu,Enugu,12/8/2023,Active,PCN/16339/2018
5732,Uche Drugs,Daniel Uche,08935115655,danieluche@yahoo.com,Delta,Ughelli,1/11/2024,Active,PCN/46010/2020
5733,Okonkwo Medplus,Charity Okonkwo,08847387593,,Abuja,Garki,10/22/2023,Active,PCN/37076/2018
5734,Chukwu Medicare,Hope Chukwu,07858225359,hopechukwu@gmail.com,Abuja,Maitama,10/24/2024,Active,PCN/95651/2023
5735,Uche Drugs,Cornelius Uche,07216444580,corneliusuche@gmail.com,Ogun,Sagamu,3/4/2023,Inactive,PCN/74399/2021
5736,Adetokunbo Pharmacy,Hope Adetokunbo,07444973877,hopeadetokunbo@gmail.com,Kano,Fagge,2/13/2024,Active,
5737,Ojo Healthcare,Faith Ojo,07652463501,faithojo@yahoo.com,Lagos,Lekki,3/11/2024,Active,PCN/62243/2020
5738,Obi Pharmacare,John Obi,08065241013,johnobi@gmail.com,Kano,Tarauni,11/13/2023,Active,PCN/96536/2021
5739,Adetokunbo Pharmacare,Gabriel Adetokunbo,07054029607,gabrieladetokunbo@yahoo.com,Ogun,Ota,6/5/2023,Active,PCN/17293/2020
5740,Obi Drugstore,Stephen Obi,08056580286,stephenobi@yahoo.com,Kano,Fagge,8/5/2023,Pending,PCN/84987/2019
5741,Ojo Medicare,Simon Ojo,08714720323,simonojo@gmail.com,Anambra,Nnewi,7/14/2023,Inactive,PCN/35127/2022
5742,Ekwueme Drugs,Joy Ekwueme,07764338857,joy.ekwueme@yahoo.com,Abuja,Wuse,6/24/2022,Active,PCN/43494/2024
5743,Eze Pharmacare,Esther Eze,08099806296,esther.eze@yahoo.com,Oyo,Ogbomoso,1/25/2023,Active,PCN/14431/2018
5744,Eze Pharmacare,Simon Eze,07837860351,simoneze@gmail.com,Delta,Ughelli,3/16/2022,Pending,PCN/18731/2019
5745,Uche Drugs,Paul Uche,08774275689,pauluche@hotmail.com,Lagos,Yaba,12/24/2024,Inactive,PCN/66305/2022
5746,Akinwale Medstore,Paul Akinwale,07181785393,paulakinwale@gmail.com,Ogun,Sagamu,1/28/2024,Active,PCN/27640/2020
5747,Akinwale Medstore,Joy Akinwale,08939625492,joyakinwale@yahoo.com,Oyo,Saki,10/21/2024,Inactive,PCN/36125/2018
5748,Abiola Medstore,Paul Abiola,07777000312,paulabiola@yahoo.com,Lagos,Surulere,7/22/2023,Active,PCN/40653/2018
5749,Eze Pharmacy,Hope Eze,07102287099,,Lagos,Victoria Island,4/5/2023,Active,PCN/36961/2019
5750,Chukwu Medicare,Peter Chukwu,08929266678,peterchukwu@gmail.com,Enugu,Enugu,4/1/2022,Inactive,
5751,Obasanjo Medplus,Hope Obasanjo,08099652506,hopeobasanjo@gmail.com,Abuja,Asokoro,11/1/2022,Active,PCN/81871/2019
5752,Oshodi Chemist,James Oshodi,08037303828,james.oshodi@yahoo.com,Anambra,Onitsha,1/7/2022,Inactive,PCN/72656/2024
5753,Oyekan Medplus,Benjamin Oyekan,07124695371,benjaminoyekan@hotmail.com,Ogun,Sagamu,2/5/2024,Inactive,PCN/77119/2018
5754,Adeyemi Pharmacare,James Adeyemi,07814091113,jamesadeyemi@gmail.com,Oyo,Iseyin,4/8/2022,Active,PCN/22971/2022
5755,Abiola Medicare,Stephen Abiola,08096901697,stephenabiola@gmail.com,Oyo,Ibadan,11/26/2022,Inactive,PCN/24621/2023
5756,Ojo Medplus,Gabriel Ojo,09039613476,gabrielojo@gmail.com,Ogun,Ijebu-Ode,7/20/2023,Active,PCN/58170/2019
5757,Nnamani Pharmaceuticals,Daniel Nnamani,07723424405,danielnnamani@gmail.com,Rivers,Obio,6/5/2023,Active,PCN/63608/2022
5758,Obasanjo Drugs,Peter Obasanjo,08816693690,,Anambra,Aguata,12/9/2024,Active,PCN/97948/2018
5759,Ekwueme Drugstore,Joshua Ekwueme,08376991313,joshuaekwueme@gmail.com,Enugu,Awgu,11/27/2024,Inactive,PCN/83184/2022
5760,Oshodi Pharmacare,Joy Oshodi,08163628414,joyoshodi@hotmail.com,Kano,Tarauni,4/15/2022,Suspended,
5761,Ibrahim Drugs,Deborah Ibrahim,08642870357,deborahibrahim@yahoo.com,Enugu,Nsukka,7/14/2023,Pending,PCN/76631/2024
5762,Ogunleye Healthcare,Joy Ogunleye,07454663190,joy.ogunleye@yahoo.com,Kaduna,Kagoro,6/3/2024,Active,PCN/77760/2022
5763,Akinwale Medplus,Elizabeth Akinwale,07682474210,elizabethakinwale@yahoo.com,Rivers,Obio,12/30/2022,Inactive,PCN/15912/2024
5764,Okafor Medplus,Ruth Okafor,08185532714,ruthokafor@hotmail.com,Enugu,Awgu,5/1/2022,Inactive,PCN/32576/2019
5765,Obi Medplus,Ruth Obi,08035917218,ruth.obi@yahoo.com,Kano,Gwale,11/2/2024,Active,
5766,Oyekan Healthcare,Grace Oyekan,08176657371,graceoyekan@hotmail.com,Rivers,Eleme,4/9/2023,Pending,PCN/47393/2018
5767,Oshodi Pharmacy,Mary Oshodi,07258529067,maryoshodi@gmail.com,Kano,Tarauni,1/16/2023,Active,PCN/22986/2024
5768,Adeyemi Pharmacare,James Adeyemi,08089301999,jamesadeyemi@gmail.com,Kano,Gwale,2/1/2023,Pending,PCN/45897/2020
5769,Akinwale Medplus,Deborah Akinwale,08827748849,deborahakinwale@gmail.com,Enugu,Oji River,5/20/2022,Active,PCN/27151/2022
5770,Uche Medicare,Stephen Uche,07207709416,stephenuche@hotmail.com,Rivers,Obio,10/21/2022,Pending,PCN/75109/2021
5771,Okafor Pharmacare,Paul Okafor,08645819292,paul.okafor@yahoo.com,Enugu,Nsukka,9/17/2022,Suspended,PCN/14633/2019
5772,Obasanjo Medicare,Philip Obasanjo,08733871098,philipobasanjo@yahoo.com,Kaduna,Zaria,12/17/2022,Active,PCN/54865/2020
5773,Adeyemi Pharmacare,Stephen Adeyemi,08028127161,stephenadeyemi@hotmail.com,Anambra,Onitsha,9/7/2022,Suspended,PCN/55853/2024
5774,Obasanjo Medplus,Grace Obasanjo,08365656444,graceobasanjo@hotmail.com,Anambra,Awka,11/11/2024,Active,PCN/75692/2020
5775,Eze Chemist,Peace Eze,08038986371,peaceeze@hotmail.com,Kaduna,Kaduna,9/12/2024,Pending,PCN/74796/2023
